rowid,SPCD,COUNTYCD,COUNT,FIA Code,Common Name,Genus,Species
1973,837.0,137,1,837,black oak,Quercus,velutina
1974,837.0,139,3,837,black oak,Quercus,velutina
1975,837.0,143,1,837,black oak,Quercus,velutina
1976,837.0,157,69,837,black oak,Quercus,velutina
1977,837.0,163,10,837,black oak,Quercus,velutina
1978,837.0,169,104,837,black oak,Quercus,velutina
1979,901.0,001,2,901,black locust,Robinia,pseudoacacia
1980,901.0,021,1,901,black locust,Robinia,pseudoacacia
1981,901.0,037,16,901,black locust,Robinia,pseudoacacia
1982,901.0,049,14,901,black locust,Robinia,pseudoacacia
1983,901.0,055,50,901,black locust,Robinia,pseudoacacia
1984,901.0,065,1,901,black locust,Robinia,pseudoacacia
1985,901.0,085,6,901,black locust,Robinia,pseudoacacia
1986,901.0,137,1,901,black locust,Robinia,pseudoacacia
1987,901.0,147,1,901,black locust,Robinia,pseudoacacia
1988,901.0,163,67,901,black locust,Robinia,pseudoacacia
1989,901.0,169,5,901,black locust,Robinia,pseudoacacia
1990,921.0,001,47,921,peachleaf willow,Salix,amygdaloides
1991,921.0,005,7,921,peachleaf willow,Salix,amygdaloides
1992,921.0,007,89,921,peachleaf willow,Salix,amygdaloides
1993,921.0,009,17,921,peachleaf willow,Salix,amygdaloides
1994,921.0,013,12,921,peachleaf willow,Salix,amygdaloides
1995,921.0,017,6,921,peachleaf willow,Salix,amygdaloides
1996,921.0,021,10,921,peachleaf willow,Salix,amygdaloides
1997,921.0,023,5,921,peachleaf willow,Salix,amygdaloides
1998,921.0,029,18,921,peachleaf willow,Salix,amygdaloides
1999,921.0,031,59,921,peachleaf willow,Salix,amygdaloides
2000,921.0,035,2,921,peachleaf willow,Salix,amygdaloides
